CustomerID,Age,Gender,AnnualIncome,SpendingScore,LastPurchaseDate,PurchaseCategory
540,30,Other,95461.67,78,2022-02-17,Clothing
541,35,Female,25262.69,89,2022-05-27,Grocery
542,55,Male,143016.3,65,2023-08-20,Clothing
543,37,Male,75701.82,26,2020-07-10,Electronics
544,66,Male,140712.43,23,2023-08-31,Grocery
545,49,Male,96514.2,57,2020-03-06,Furniture
546,51,Other,99734.67,58,2023-06-24,Grocery
547,24,Male,125561.21,87,2022-02-14,Grocery
548,27,Female,27739.8,99,2022-02-22,Clothing
549,38,Male,38813.46,47,2023-05-15,Sports
550,64,Male,63616.59,36,2021-05-02,Grocery
551,63,Male,46499.66,37,2022-06-22,Clothing
552,27,Male,94903.31,73,2020-09-25,Clothing
553,54,Other,86361.85,7,2021-02-28,Clothing
554,30,Other,109525.26,31,2023-03-20,Sports
555,61,Female,111519.92,52,2020-10-07,Clothing
556,22,Male,138301.26,25,2022-06-16,Electronics
557,43,Male,135317.94,36,2021-09-22,Electronics
558,39,Other,61325.48,68,2021-06-11,Clothing
559,47,Male,61131.14,68,2021-04-24,Grocery
560,22,Female,148257.52,50,2022-06-13,Furniture
561,49,Male,49204.17,44,2023-02-28,Grocery
562,54,Male,21381.2,42,2020-10-22,Sports
563,39,Other,131339.27,98,2020-03-26,Sports
564,59,Male,128273.29,6,2021-09-09,Clothing
565,50,Other,60780.49,99,2021-01-28,Clothing
566,49,Other,68271.31,73,2020-01-23,Grocery
567,45,Male,56918.61,100,2023-06-26,Grocery
568,46,Male,139645.17,96,2023-03-07,Electronics
569,23,Male,141066.74,74,2021-11-12,Electronics
570,31,Other,127812.15,9,2022-09-19,Grocery
571,18,Other,89426.69,87,2020-07-24,Clothing
572,58,Male,96568.47,3,2020-08-18,Sports
573,66,Female,114587.89,10,2021-02-13,Sports
574,68,Male,59882.24,68,2021-09-29,Clothing
575,48,Female,39695.26,69,2023-04-16,Electronics
576,51,Other,140747.57,67,2021-03-29,Electronics
577,38,Male,59005.32,71,2023-01-12,Furniture
578,37,Other,94790.64,15,2021-10-07,Clothing
579,63,Female,71656.19,41,2023-01-29,Clothing
580,29,Female,94859.17,91,2021-06-07,Grocery
581,45,Other,120074.1,31,2023-10-23,Electronics
582,56,Other,83144.62,34,2022-01-25,Sports
583,25,Female,65210.58,52,2020-08-14,Electronics
584,54,Male,36240.58,10,2020-03-12,Electronics
585,48,Male,67215.27,74,2021-07-06,Grocery
586,43,Other,130962.9,47,2020-08-14,Grocery
587,38,Other,145448.64,89,2023-06-05,Clothing
588,47,Other,130054.49,56,2020-10-22,Clothing
589,34,Other,98050.81,62,2022-10-11,Clothing
590,50,Other,139530.33,67,2021-12-07,Sports
591,18,Other,79925.38,57,2022-03-19,Grocery
592,65,Other,33004.97,23,2022-10-07,Sports
593,30,Other,130108.4,22,2023-07-23,Clothing
594,67,Male,25530.67,21,2022-11-20,Furniture
595,38,Other,42914.89,91,2023-08-31,Grocery
596,56,Female,44935.46,71,2022-01-18,Sports
597,66,Female,57032.28,42,2023-08-11,Grocery
598,43,Male,48090.19,76,2022-01-27,Sports
599,19,Male,44366.37,51,2022-08-20,Furniture
600,67,Female,146755.76,87,2021-10-11,Clothing
601,42,Male,23103.24,54,2022-03-14,Grocery
602,54,Other,28163.37,41,2021-07-23,Clothing
603,28,Other,69782.75,69,2021-03-03,Electronics
604,60,Female,81365.11,6,2020-08-08,Electronics
605,19,Female,82241.4,57,2023-03-01,Grocery
606,45,Female,123111.65,37,2021-05-29,Sports
607,19,Female,97942.73,93,2023-10-07,Clothing
608,63,Female,103474.6,91,2022-04-02,Clothing
609,30,Female,20227.95,57,2022-10-24,Grocery
610,26,Female,62572.19,21,2023-12-09,Clothing
611,52,Male,81620.31,76,2021-04-01,Electronics
612,51,Female,116703.33,59,2020-02-26,Electronics
613,26,Other,88668.45,15,2023-03-25,Furniture
614,64,Male,90916.05,97,2023-05-13,Furniture
615,38,Female,26947.73,49,2023-11-07,Electronics
616,41,Male,133077.49,58,2020-11-19,Clothing
617,25,Other,131271.8,25,2023-08-18,Grocery
618,34,Female,112555.49,49,2020-12-16,Sports
619,60,Male,123542.74,90,2021-01-24,Sports
620,50,Female,74098.08,16,2022-06-06,Furniture
621,39,Male,96751.54,92,2023-12-21,Clothing
622,54,Other,52867.56,52,2023-02-24,Furniture
623,29,Male,33378.79,95,2023-10-22,Sports
624,34,Other,83093.79,10,2020-05-13,Grocery
625,46,Male,94394.8,24,2023-05-25,Sports
626,39,Male,58603.94,83,2022-01-04,Electronics
627,43,Female,78912.78,16,2023-11-29,Sports
628,56,Female,68717.41,31,2023-11-21,Grocery
629,67,Female,67346.06,76,2022-06-10,Electronics
630,50,Female,117113.08,41,2020-02-19,Electronics
631,21,Female,60436.61,6,2020-02-07,Clothing
632,54,Female,77129.51,77,2021-09-18,Electronics
633,55,Other,137921.58,98,2021-02-12,Clothing
634,25,Other,125303.9,24,2021-11-28,Grocery
635,68,Male,90229.64,40,2021-03-03,Clothing
636,66,Female,91812.77,43,2021-12-10,Electronics
637,55,Other,63008.22,91,2021-06-28,Clothing
638,29,Female,92531.75,44,2023-12-02,Grocery
639,39,Male,32447.6,7,2022-07-23,Furniture
640,64,Female,110613.87,36,2022-08-17,Electronics
641,49,Female,81853.02,80,2020-10-30,Sports
642,66,Male,73586.48,59,2020-09-26,Clothing
643,64,Female,45239.03,48,2023-09-18,Furniture
644,18,Male,54451.98,46,2022-05-21,Electronics
645,25,Female,122505.98,69,2022-08-18,Furniture
646,44,Other,24880.4,56,2020-03-01,Grocery
647,37,Other,125505.6,92,2020-12-05,Sports
648,65,Male,77057.39,72,2021-12-14,Furniture
649,36,Other,35658.0,87,2023-07-31,Electronics
650,33,Female,110736.44,84,2020-10-12,Sports
651,69,Male,53259.23,74,2022-11-16,Grocery
652,31,Female,54374.19,69,2023-06-08,Sports
653,55,Female,68751.96,53,2022-05-11,Electronics
654,39,Female,125933.73,29,2022-09-05,Electronics
655,26,Female,69717.51,63,2022-07-12,Clothing
656,29,Male,100577.38,2,2020-09-06,Clothing
657,52,Other,58695.08,48,2021-05-28,Electronics
658,31,Other,79811.83,81,2023-01-23,Clothing
659,52,Male,46600.49,56,2023-06-25,Sports
660,18,Male,75362.53,18,2021-05-12,Clothing
661,28,Female,68259.75,39,2021-11-26,Furniture
662,36,Other,146724.05,18,2023-01-02,Electronics
663,56,Female,128795.14,90,2023-12-30,Clothing
664,36,Male,99967.35,25,2023-12-11,Grocery
665,63,Female,95401.64,34,2020-07-28,Grocery
666,31,Other,62803.81,45,2022-08-05,Furniture
667,47,Female,28701.9,23,2023-11-21,Grocery
668,68,Male,109631.51,45,2021-03-18,Sports
669,21,Female,140689.24,58,2021-09-01,Sports
670,52,Male,61304.93,1,2022-03-31,Furniture
671,30,Female,145757.68,95,2021-01-12,Electronics
672,48,Other,66778.53,32,2022-07-20,Grocery
673,21,Other,110133.11,80,2021-04-15,Furniture
674,67,Female,97594.4,35,2023-04-11,Grocery
675,69,Male,144120.78,7,2022-04-10,Clothing
676,65,Male,61133.37,53,2023-01-31,Grocery
677,18,Other,143073.39,35,2020-07-04,Electronics
678,33,Other,64759.25,97,2021-08-02,Furniture
679,29,Female,94403.29,61,2022-10-08,Furniture
680,47,Female,75944.77,25,2020-03-07,Clothing
681,20,Female,129204.09,69,2021-07-29,Electronics
682,19,Other,137147.94,63,2020-03-27,Sports
683,69,Other,59589.6,3,2023-07-21,Sports
684,25,Other,55818.83,69,2022-07-20,Clothing
685,56,Male,63924.25,58,2021-11-13,Electronics
686,33,Female,21914.45,1,2020-09-29,Grocery
687,24,Other,31649.7,28,2023-10-11,Clothing
688,32,Male,128751.01,88,2022-07-19,Electronics
689,67,Female,111758.4,45,2023-02-16,Electronics
690,39,Female,60689.18,16,2023-09-12,Sports
691,23,Male,45736.81,56,2021-12-30,Electronics
692,40,Other,110653.84,27,2023-05-09,Furniture
693,32,Male,71313.23,15,2020-08-07,Grocery
694,44,Female,127488.19,28,2022-10-19,Furniture
695,58,Other,140135.37,51,2023-09-16,Clothing
696,27,Female,78830.47,90,2021-10-17,Furniture
697,54,Other,35073.84,22,2021-10-04,Furniture
698,60,Male,59053.31,64,2023-09-20,Sports
699,48,Other,68759.65,18,2023-07-01,Sports
700,50,Male,52658.52,35,2021-11-25,Furniture
701,57,Male,103424.03,76,2022-01-26,Grocery
702,29,Male,146277.76,2,2023-12-11,Furniture
703,43,Male,129251.05,30,2022-05-11,Furniture
704,39,Male,104033.26,62,2021-08-11,Grocery
705,52,Male,73063.1,24,2022-12-12,Sports
706,33,Male,32426.55,62,2021-02-18,Grocery
707,32,Male,33185.73,10,2022-10-08,Sports
708,24,Male,70027.69,97,2023-08-21,Grocery
709,63,Other,44208.05,56,2021-05-26,Sports
710,65,Male,113414.68,30,2020-04-12,Clothing
711,20,Male,77573.77,56,2023-03-18,Grocery
712,46,Male,70783.46,28,2020-01-23,Grocery
713,29,Female,108520.69,77,2020-09-05,Electronics
714,32,Other,106076.75,41,2020-03-18,Furniture
715,35,Male,38315.43,11,2020-12-16,Grocery
716,64,Female,131599.68,19,2021-11-02,Clothing
717,58,Male,109631.36,19,2022-09-20,Grocery
718,20,Male,102424.92,26,2020-02-16,Sports
719,60,Other,63390.37,43,2020-06-30,Electronics
720,28,Other,139300.51,74,2021-10-26,Grocery
721,48,Other,88568.86,51,2020-07-28,Electronics
722,48,Male,125661.59,72,2022-09-17,Clothing
723,30,Female,103025.25,66,2020-11-26,Clothing
724,29,Female,123906.98,97,2022-04-23,Furniture
725,59,Other,135434.08,60,2022-04-10,Furniture
726,36,Other,56791.69,100,2020-05-15,Clothing
727,35,Male,81032.87,97,2020-10-11,Grocery
728,59,Male,103635.94,5,2020-06-07,Electronics
729,69,Male,126793.66,3,2022-10-17,Clothing
730,40,Other,70003.49,22,2020-04-17,Sports
731,61,Other,62697.81,34,2022-06-06,Grocery
732,36,Other,134173.94,99,2022-02-27,Clothing
733,62,Female,47700.39,45,2021-08-29,Grocery
734,24,Other,47628.44,94,2021-09-28,Electronics
735,50,Male,135964.9,20,2022-05-07,Grocery
736,57,Male,144034.81,49,2021-06-04,Grocery
737,40,Male,144460.99,90,2021-07-26,Clothing
738,45,Female,21786.28,92,2023-06-25,Clothing
739,28,Male,90453.48,56,2020-06-09,Clothing
740,62,Female,46744.89,40,2022-10-31,Electronics
741,21,Other,110511.05,2,2022-12-12,Grocery
742,58,Other,78648.52,80,2023-06-28,Electronics
743,56,Other,141058.5,9,2023-03-16,Electronics
744,68,Male,73012.73,87,2022-07-11,Grocery
745,44,Other,34581.83,24,2022-11-09,Furniture
746,62,Other,86408.24,35,2021-10-26,Furniture
747,57,Female,70371.79,40,2021-07-15,Sports
748,29,Female,147681.54,57,2021-07-30,Electronics
749,31,Male,139872.05,69,2023-09-06,Grocery
750,48,Female,42617.12,59,2020-12-03,Grocery
751,59,Other,34992.17,44,2020-07-14,Grocery
752,27,Female,63295.55,84,2020-12-30,Clothing
753,24,Female,91872.01,70,2021-11-28,Sports
754,64,Other,128981.02,30,2022-03-03,Electronics
755,50,Male,78463.12,28,2023-09-26,Clothing
756,30,Female,143338.07,25,2023-06-25,Electronics
757,24,Female,142547.29,70,2021-09-28,Sports
758,33,Female,145437.08,79,2023-09-05,Electronics
759,46,Female,111628.06,12,2023-01-15,Electronics
760,27,Other,58699.83,78,2023-06-26,Electronics
761,19,Other,81534.28,65,2020-12-05,Sports
762,29,Female,141402.31,50,2023-11-18,Furniture
763,20,Female,129775.21,39,2021-10-05,Grocery
764,33,Other,30806.19,68,2020-01-10,Grocery
765,41,Female,52194.3,63,2020-07-02,Grocery
766,29,Male,20157.73,29,2020-07-25,Sports
767,30,Male,115178.02,35,2022-03-03,Furniture
768,64,Other,136535.88,87,2020-06-18,Electronics
769,28,Female,56242.63,13,2020-11-08,Furniture
770,63,Male,76750.99,35,2023-03-12,Grocery
771,22,Female,71038.85,19,2021-12-21,Clothing
772,25,Female,132353.62,74,2021-03-09,Clothing
773,22,Male,144771.25,11,2021-04-27,Furniture
774,46,Female,131770.52,90,2021-08-26,Clothing
775,45,Male,34048.5,87,2020-02-29,Clothing
776,34,Other,69812.18,5,2023-10-28,Sports
777,22,Male,118768.37,56,2020-10-08,Furniture
778,25,Other,25040.73,98,2021-09-14,Sports
779,45,Female,102955.7,2,2020-06-04,Electronics
780,50,Female,80071.35,68,2020-10-16,Clothing
781,40,Other,37761.67,79,2020-06-03,Grocery
782,58,Male,35998.01,23,2021-07-01,Furniture
783,61,Male,21218.1,80,2021-12-16,Clothing
784,19,Male,44191.82,86,2020-06-26,Electronics
785,35,Male,32806.17,58,2022-01-14,Sports
786,37,Female,26773.55,94,2022-01-09,Sports
787,69,Male,114481.01,1,2022-10-28,Electronics
788,30,Female,91432.26,85,2020-05-17,Furniture
789,51,Other,102069.92,89,2022-01-09,Furniture
790,60,Other,71508.13,40,2023-08-16,Clothing
791,42,Female,66151.51,40,2022-12-20,Clothing
792,24,Other,123820.73,40,2020-04-03,Grocery
793,53,Other,44241.0,5,2022-06-06,Electronics
794,68,Female,64759.09,37,2023-09-29,Clothing
795,62,Other,118889.48,32,2020-05-09,Grocery
796,69,Other,52189.64,12,2021-09-04,Clothing
797,22,Other,66178.08,24,2022-11-04,Furniture
798,26,Other,133196.36,80,2023-01-07,Grocery
799,18,Other,111009.66,70,2022-11-30,Furniture
800,33,Other,97882.6,21,2020-06-18,Grocery
801,62,Other,137009.98,25,2020-11-22,Clothing
802,62,Female,115411.2,90,2021-06-06,Sports
803,65,Male,138913.68,98,2021-06-26,Clothing
804,40,Other,138354.24,42,2020-12-04,Electronics
805,56,Male,102281.01,11,2021-10-03,Furniture
806,26,Male,63218.21,63,2023-02-26,Clothing
807,64,Male,135886.3,25,2022-12-15,Electronics
808,66,Other,33925.32,59,2023-10-05,Grocery
809,60,Male,39032.87,33,2020-08-12,Electronics
810,63,Female,55882.46,14,2023-01-26,Electronics
811,44,Other,111070.9,72,2023-11-12,Clothing
812,43,Other,83881.29,82,2022-07-04,Clothing
813,37,Other,21704.34,37,2023-04-29,Sports
814,40,Male,76461.7,5,2023-08-09,Clothing
815,50,Other,82949.47,31,2022-02-27,Furniture
816,69,Male,58853.21,80,2021-06-08,Sports
817,66,Male,48592.36,58,2021-08-28,Furniture
818,51,Female,82139.56,28,2021-09-09,Clothing
819,42,Male,84742.87,13,2020-04-04,Grocery
820,40,Female,27511.03,52,2020-03-25,Furniture
821,43,Other,84231.28,27,2022-09-20,Sports
822,64,Female,52373.31,80,2021-05-18,Clothing
823,48,Other,57297.14,8,2023-02-14,Furniture
824,57,Other,68520.63,16,2020-12-07,Electronics
825,24,Male,34332.35,92,2022-09-29,Sports
826,45,Other,143311.27,40,2022-03-28,Clothing
827,69,Female,65157.27,62,2021-07-20,Sports
828,36,Female,105634.15,59,2020-03-06,Furniture
829,57,Male,24439.35,91,2021-02-17,Sports
830,53,Male,102046.77,40,2020-01-26,Sports
831,66,Other,63983.05,68,2021-09-01,Furniture
832,39,Female,28291.3,84,2023-02-24,Sports
833,22,Female,78136.17,14,2021-04-13,Clothing
834,25,Other,57643.92,54,2021-11-06,Clothing
835,48,Female,147154.11,81,2021-04-27,Electronics
836,52,Male,143000.61,88,2022-08-14,Sports
837,27,Male,77062.71,100,2022-11-24,Sports
838,61,Female,90165.86,87,2022-01-29,Sports
839,29,Female,39712.46,61,2020-04-07,Electronics
840,28,Other,107408.22,91,2022-11-06,Electronics
841,67,Other,44049.01,66,2020-12-09,Furniture
842,41,Other,128684.83,76,2022-12-30,Sports
843,48,Male,78887.07,82,2023-04-01,Clothing
844,20,Male,127587.3,82,2020-02-04,Clothing
845,50,Female,34843.34,37,2022-05-01,Furniture
846,42,Male,57103.14,31,2023-09-24,Clothing
847,69,Other,38444.69,52,2022-07-15,Electronics
848,31,Other,62190.07,44,2023-12-20,Electronics
849,57,Female,135879.08,17,2021-09-25,Electronics
850,23,Other,109281.93,35,2022-09-19,Electronics
851,48,Other,68957.01,77,2023-06-30,Clothing
852,45,Other,56746.79,6,2021-08-17,Sports
853,56,Other,28680.33,85,2020-11-17,Furniture
854,24,Female,96342.46,78,2022-06-09,Electronics
855,29,Female,96400.47,52,2023-10-28,Sports
856,50,Other,24964.89,84,2021-05-14,Clothing
857,41,Male,118715.87,80,2022-09-30,Sports
858,66,Female,66970.53,28,2023-10-29,Clothing
859,46,Female,45439.63,87,2020-01-14,Furniture
860,34,Female,32600.82,65,2020-04-27,Grocery
861,53,Female,56760.77,92,2021-08-08,Electronics
862,47,Other,31250.96,60,2021-10-26,Grocery
863,63,Other,143951.56,97,2023-12-21,Clothing
864,24,Male,144958.83,10,2023-01-25,Grocery
865,35,Other,137275.26,79,2022-01-09,Electronics
866,21,Female,96179.33,64,2022-04-10,Electronics
867,33,Female,32165.94,86,2022-05-08,Grocery
868,36,Other,54512.71,76,2022-10-31,Electronics
869,23,Other,118473.63,19,2021-09-08,Electronics
870,33,Male,48151.98,38,2022-08-17,Electronics
871,68,Female,83351.42,67,2023-04-12,Clothing
872,49,Male,117532.0,62,2021-10-20,Furniture
873,64,Other,73766.58,19,2021-04-14,Grocery
874,67,Other,28559.88,59,2022-01-20,Sports
875,41,Female,48939.47,40,2020-11-04,Clothing
876,40,Male,50788.16,53,2021-01-15,Grocery
877,39,Male,24264.72,12,2022-09-24,Grocery
878,23,Female,44904.83,42,2023-06-03,Grocery
879,24,Female,38144.96,16,2022-08-19,Clothing
880,43,Male,36778.26,9,2022-05-15,Grocery
881,52,Other,138583.86,71,2020-02-05,Sports
882,19,Other,92146.9,55,2021-03-27,Furniture
883,67,Female,54690.09,93,2023-06-09,Electronics
884,39,Other,97008.66,14,2023-09-22,Furniture
885,36,Female,55596.38,68,2020-08-25,Furniture
886,41,Female,67978.7,52,2023-01-07,Clothing
887,61,Other,105773.77,100,2020-07-11,Grocery
888,23,Other,47784.6,97,2021-02-09,Electronics
889,37,Male,63854.94,4,2020-02-23,Electronics
890,29,Female,41330.3,9,2020-11-06,Clothing
891,36,Other,24227.29,45,2021-07-10,Electronics
892,44,Other,107652.78,90,2021-06-19,Electronics
893,32,Other,88255.86,71,2020-01-25,Furniture
894,49,Male,22025.31,43,2021-07-07,Furniture
895,48,Female,24637.36,84,2021-11-09,Sports
896,60,Female,42704.08,14,2022-02-01,Sports
897,39,Female,79667.81,95,2021-02-08,Electronics
898,43,Male,100691.92,77,2021-10-24,Furniture
899,35,Other,98874.41,41,2022-09-22,Furniture
900,51,Female,116586.56,23,2022-08-21,Clothing
901,34,Other,104645.56,59,2023-08-09,Electronics
902,63,Other,124554.86,66,2022-10-04,Sports
903,60,Female,146957.71,88,2023-07-28,Electronics
904,36,Female,131497.85,11,2023-02-01,Grocery
905,47,Other,74926.44,27,2020-08-05,Electronics
906,54,Male,83130.92,13,2021-06-06,Electronics
907,45,Other,135546.29,48,2023-01-21,Electronics
908,66,Female,111887.92,98,2021-09-19,Furniture
909,36,Female,30160.32,21,2022-05-10,Clothing
910,56,Male,70547.96,27,2023-07-14,Furniture
911,19,Female,120399.93,27,2022-11-17,Sports
912,45,Female,134736.49,37,2021-08-10,Electronics
913,28,Other,67278.52,4,2022-06-30,Clothing
914,65,Other,38716.03,45,2020-02-09,Clothing
915,56,Male,28391.54,57,2022-01-26,Clothing
916,68,Male,65778.27,52,2021-04-13,Sports
917,56,Other,137285.12,85,2020-05-15,Clothing
918,48,Female,38636.44,36,2020-02-14,Grocery
919,58,Female,77838.49,37,2023-03-25,Electronics
920,34,Other,111290.09,39,2023-03-06,Clothing
921,50,Other,61807.47,1,2020-04-30,Electronics
922,42,Male,29467.01,10,2023-09-12,Sports
923,37,Female,21981.42,18,2022-08-23,Sports
924,60,Male,77788.1,52,2022-05-15,Grocery
925,18,Other,22387.62,19,2020-06-14,Grocery
926,19,Female,56382.98,88,2021-02-16,Electronics
927,45,Male,96210.9,84,2021-10-04,Sports
928,59,Male,89132.22,86,2022-07-12,Electronics
929,23,Female,77034.03,11,2022-09-01,Sports
930,23,Other,36658.51,70,2021-11-14,Electronics
931,24,Female,55887.57,8,2021-10-05,Sports
932,42,Female,79050.67,53,2023-09-23,Clothing
933,37,Other,97862.19,42,2020-04-08,Clothing
934,29,Male,72660.97,79,2021-06-11,Electronics
935,23,Other,77353.52,8,2022-11-23,Furniture
936,35,Other,75446.92,37,2022-01-07,Sports
937,34,Other,55262.07,73,2020-09-28,Grocery
938,28,Other,118508.09,90,2022-03-04,Furniture
939,57,Female,130061.95,92,2021-04-07,Clothing
940,18,Other,30255.23,35,2023-09-30,Grocery
941,60,Male,49638.79,61,2021-11-20,Sports
942,51,Other,24422.61,16,2023-11-11,Electronics
943,29,Other,93698.41,14,2021-12-01,Electronics
944,53,Male,52246.2,99,2023-11-01,Sports
945,18,Female,136687.17,76,2020-08-01,Furniture
946,62,Female,64462.67,82,2022-01-14,Electronics
947,65,Other,97177.77,18,2020-10-29,Sports
948,45,Male,148063.2,26,2020-06-26,Grocery
949,68,Other,59356.51,31,2020-02-27,Electronics
950,26,Other,110630.08,66,2021-07-26,Clothing
951,48,Other,84169.88,82,2023-09-03,Clothing
952,55,Other,22688.2,84,2023-07-03,Sports
953,18,Female,119013.31,67,2021-05-19,Clothing
954,26,Male,117247.69,50,2022-10-11,Electronics
955,41,Other,43100.71,62,2023-08-21,Electronics
956,66,Other,83291.0,49,2021-09-02,Grocery
957,40,Female,148842.25,55,2023-05-07,Grocery
958,25,Other,49872.42,83,2021-10-01,Electronics
959,54,Male,121848.66,51,2023-07-15,Furniture
960,60,Female,108205.71,4,2021-09-23,Sports
961,32,Other,126060.13,87,2021-10-17,Clothing
962,32,Female,29357.24,79,2020-12-11,Sports
963,64,Male,56180.23,69,2020-12-23,Sports
964,66,Female,82866.9,23,2022-12-20,Electronics
965,18,Other,26915.03,98,2020-04-26,Grocery
966,20,Female,70692.31,20,2020-12-31,Grocery
967,55,Other,70353.64,76,2021-12-27,Clothing
968,22,Male,69726.24,24,2023-05-22,Grocery
969,45,Male,53310.62,83,2023-12-09,Clothing
970,56,Female,54281.62,20,2020-12-05,Furniture
971,60,Other,49430.57,39,2023-01-01,Grocery
972,55,Female,104774.81,48,2020-09-12,Clothing
973,31,Other,98344.32,63,2023-01-17,Sports
974,53,Other,54426.76,34,2021-01-04,Sports
975,40,Other,102298.7,71,2022-11-22,Clothing
976,62,Male,50223.63,12,2022-08-14,Electronics
977,39,Other,130458.66,51,2023-07-31,Electronics
978,47,Male,113105.84,30,2022-08-22,Clothing
979,33,Male,44393.33,94,2022-02-08,Clothing
980,23,Female,52977.19,35,2021-05-10,Clothing
981,49,Male,144972.23,98,2020-05-20,Clothing
982,36,Male,24309.39,46,2021-05-03,Grocery
983,30,Male,101199.45,30,2022-12-12,Furniture
984,53,Other,114960.62,17,2021-01-08,Furniture
985,39,Other,62535.09,55,2023-12-25,Grocery
986,35,Female,55085.75,80,2021-05-11,Furniture
987,50,Male,91694.92,26,2021-06-03,Sports
988,36,Other,101238.99,33,2022-06-04,Clothing
989,61,Other,86632.11,19,2020-04-04,Clothing
990,26,Other,146013.7,14,2022-10-10,Sports
991,43,Male,137985.65,41,2020-06-26,Electronics
